time,open,high,low,close,tick_volume,spread,real_volume,change
2023-07-24 22:00:00,0.868,0.8682,0.86792,0.86816,179.0,20.0,0.0,-0.01150059803109635
2023-07-24 22:05:00,0.86817,0.86828,0.86816,0.86826,71.0,22.0,0.0,-0.014950777440422702
2023-07-24 22:10:00,0.86826,0.86842,0.86823,0.86842,62.0,23.0,0.0,-0.005750299015548175
2023-07-24 22:15:00,0.86842,0.86845,0.86825,0.8683,75.0,22.0,0.0,-0.02760143527462358
2023-07-24 22:20:00,0.8683,0.86851,0.8683,0.86848,79.0,19.0,0.0,-0.010350538227979055
2023-07-24 22:25:00,0.86848,0.86857,0.86843,0.86856,77.0,21.0,0.0,-0.005750299015548175
2023-07-24 22:30:00,0.86856,0.86857,0.86842,0.86849,108.0,21.0,0.0,-0.013800717637318176
2023-07-24 22:35:00,0.86849,0.86866,0.86845,0.86866,62.0,16.0,0.0,-0.005750299015548175
2023-07-24 22:40:00,0.86866,0.86878,0.86862,0.86873,92.0,21.0,0.0,-0.0069003588186527035
2023-07-24 22:45:00,0.86873,0.86882,0.86866,0.8687,82.0,20.0,0.0,-0.00460023921243088
2023-07-24 22:50:00,0.86869,0.86869,0.86854,0.86861,36.0,21.0,0.0,0.017250897046657294
2023-07-24 22:55:00,0.86862,0.8687,0.86857,0.86866,99.0,21.0,0.0,0.01150059803109635
2023-07-24 23:00:00,0.86865,0.86887,0.86865,0.86878,85.0,18.0,0.0,0.006900358818665471
2023-07-24 23:05:00,0.86878,0.86889,0.86878,0.86884,169.0,18.0,0.0,0.021851136259088175
2023-07-24 23:10:00,0.86886,0.86919,0.86881,0.86903,123.0,19.0,0.0,0.018400956849761823
2023-07-24 23:15:00,0.86902,0.86921,0.86899,0.86921,78.0,20.0,0.0,0.028751495077753646
2023-07-24 23:20:00,0.86921,0.86947,0.8692,0.86947,56.0,15.0,0.0,0.028751495077753646
2023-07-24 23:25:00,0.86945,0.86974,0.86942,0.86973,84.0,18.0,0.0,0.0391020333057327
2023-07-24 23:30:00,0.86973,0.86989,0.86971,0.86984,62.0,21.0,0.0,0.03335173429018452
2023-07-24 23:35:00,0.86983,0.86983,0.86935,0.86935,84.0,20.0,0.0,0.020701076455983645
2023-07-24 23:40:00,0.86935,0.86956,0.86935,0.86953,75.0,19.0,0.0,0.031051614683962704
2023-07-24 23:45:00,0.86952,0.86952,0.86935,0.86936,59.0,20.0,0.0,0.04255221271507182
2023-07-24 23:50:00,0.86935,0.86938,0.8693,0.86933,55.0,18.0,0.0,0.048302511730619994
2023-07-24 23:55:00,0.86933,0.86959,0.86933,0.86952,122.0,17.0,0.0,0.03450179409330182
2023-07-25 00:05:00,0.86952,0.86952,0.86948,0.86949,4.0,59.0,0.0,0.021851136259088175
2023-07-25 00:10:00,0.86981,0.86981,0.86897,0.86918,14.0,35.0,0.0,0.04945257153372453
2023-07-25 00:15:00,0.8692,0.86932,0.86906,0.86928,16.0,62.0,0.0,0.037951973502628175
2023-07-25 00:20:00,0.86928,0.86933,0.86878,0.86878,8.0,52.0,0.0,0.010350538227991823
2023-07-25 00:25:00,0.86881,0.86917,0.86878,0.86909,8.0,69.0,0.0,0.02990155488085817
2023-07-25 00:30:00,0.86909,0.86909,0.86909,0.86909,3.0,69.0,0.0,0.0
2023-07-25 00:35:00,0.86909,0.8691,0.86909,0.8691,5.0,66.0,0.0,0.001150059803117296
2023-07-25 00:40:00,0.86911,0.86941,0.86911,0.86919,32.0,40.0,0.0,-0.009200478424874528
2023-07-25 00:45:00,0.86919,0.86951,0.86919,0.86942,103.0,32.0,0.0,-0.010350538227979055
2023-07-25 00:50:00,0.86941,0.86945,0.86931,0.86939,38.0,40.0,0.0,-0.026451375471519052
2023-07-25 00:55:00,0.86938,0.86952,0.86931,0.86947,51.0,33.0,0.0,-0.0460023921243854
2023-07-25 01:00:00,0.86946,0.86951,0.86919,0.86928,199.0,27.0,0.0,-0.04715245192748993
2023-07-25 01:05:00,0.86932,0.86952,0.86923,0.86943,257.0,25.0,0.0,-0.04485233232128088
2023-07-25 01:10:00,0.86942,0.86952,0.86933,0.86947,134.0,21.0,0.0,-0.04830251173060723
2023-07-25 01:15:00,0.86947,0.86952,0.86938,0.8694,93.0,24.0,0.0,-0.01610083724352723
2023-07-25 01:20:00,0.86941,0.86947,0.86938,0.86947,113.0,23.0,0.0,-0.029901554880845404
2023-07-25 01:25:00,0.86948,0.8695,0.86942,0.86946,192.0,22.0,0.0,-0.0690035881865781
2023-07-25 01:30:00,0.86946,0.86948,0.86945,0.86948,78.0,21.0,0.0,-0.06555340877725176
2023-07-25 01:35:00,0.86947,0.86969,0.86946,0.86967,103.0,19.0,0.0,-0.05520287054925993
2023-07-25 01:40:00,0.86968,0.86968,0.86961,0.86962,39.0,21.0,0.0,-0.05980310976170358
2023-07-25 01:45:00,0.86961,0.86962,0.86955,0.86958,23.0,23.0,0.0,-0.06210322936792541
2023-07-25 01:50:00,0.86959,0.86971,0.86957,0.86971,21.0,24.0,0.0,-0.07130370779279993
2023-07-25 01:55:00,0.86969,0.86969,0.86963,0.86968,24.0,24.0,0.0,-0.06210322936792541
2023-07-25 02:00:00,0.86969,0.86978,0.86967,0.86977,39.0,22.0,0.0,-0.03565185389639358
2023-07-25 02:05:00,0.86979,0.8698,0.86975,0.86977,15.0,23.0,0.0,-0.04485233232128088
2023-07-25 02:10:00,0.86977,0.86991,0.86977,0.86986,43.0,21.0,0.0,-0.0701536479896954
2023-07-25 02:15:00,0.86986,0.86994,0.86981,0.86981,31.0,22.0,0.0,-0.056352930352377234
2023-07-25 02:20:00,0.8698,0.86984,0.8697,0.8697,43.0,22.0,0.0,-0.049452571533711756
2023-07-25 02:25:00,0.86971,0.8698,0.8697,0.86979,65.0,22.0,0.0,-0.05175269113993358
2023-07-25 02:30:00,0.8698,0.86989,0.86976,0.86989,51.0,22.0,0.0,-0.04830251173060723
2023-07-25 02:35:00,0.86989,0.86996,0.86988,0.86994,31.0,23.0,0.0,-0.06325328917102993
2023-07-25 02:40:00,0.86994,0.86994,0.8698,0.86982,61.0,21.0,0.0,-0.0782040666114654
2023-07-25 02:45:00,0.86982,0.86982,0.86971,0.86971,69.0,21.0,0.0,-0.07360382739902176
2023-07-25 02:50:00,0.86972,0.86995,0.8697,0.86995,55.0,21.0,0.0,-0.08740454503633993
2023-07-25 02:55:00,0.86993,0.86993,0.86984,0.86985,43.0,22.0,0.0,-0.0931548440518881
2023-07-25 03:00:00,0.86985,0.86988,0.86961,0.86961,147.0,17.0,0.0,-0.09430490385499263
2023-07-25 03:05:00,0.86961,0.86981,0.86952,0.86978,140.0,21.0,0.0,-0.1092556812954281
2023-07-25 03:10:00,0.86979,0.86982,0.8695,0.86952,105.0,19.0,0.0,-0.11615604011408082
2023-07-25 03:15:00,0.86953,0.86963,0.86952,0.86953,47.0,20.0,0.0,-0.11845615972030264
2023-07-25 03:20:00,0.86953,0.86956,0.86943,0.86944,76.0,20.0,0.0,0.010362813619043915
2023-07-25 03:25:00,0.86944,0.86951,0.8694,0.86943,55.0,21.0,0.0,0.017271356031731338
2023-07-25 03:30:00,0.86942,0.86946,0.86929,0.86929,53.0,20.0,0.0,0.014968508560831269
2023-07-25 03:35:00,0.86926,0.86926,0.86911,0.86912,112.0,21.0,0.0,0.009211389883587488
2023-07-25 03:40:00,0.86912,0.86927,0.86911,0.86911,79.0,22.0,0.0,0.012665661089943984
2023-07-25 03:45:00,0.86911,0.86917,0.86903,0.86913,124.0,22.0,0.0,0.02993701712167532
2023-07-25 03:50:00,0.86913,0.8693,0.86909,0.8691,156.0,22.0,0.0,0.02993701712167532
2023-07-25 03:55:00,0.8691,0.86942,0.86909,0.86938,129.0,19.0,0.0,0.024179898444431542
2023-07-25 04:00:00,0.86938,0.86939,0.86918,0.86926,130.0,21.0,0.0,0.016119932296287692
2023-07-25 04:05:00,0.86927,0.86927,0.86889,0.86892,166.0,22.0,0.0,0.021877050973531473
2023-07-25 04:10:00,0.86892,0.86899,0.86885,0.86895,162.0,20.0,0.0,0.014968508560831269
2023-07-25 04:15:00,0.86895,0.8691,0.86881,0.86904,157.0,20.0,0.0,0.01842277976718776
2023-07-25 04:20:00,0.86904,0.86926,0.869,0.869,184.0,21.0,0.0,0.014968508560831269
2023-07-25 04:25:00,0.86902,0.86904,0.8688,0.86898,217.0,18.0,0.0,0.024179898444431542
2023-07-25 04:30:00,0.86899,0.86916,0.86883,0.8689,244.0,22.0,0.0,0.025331322179875184
2023-07-25 04:35:00,0.8689,0.86902,0.86873,0.86898,229.0,21.0,0.0,0.028785593386218892
2023-07-25 04:40:00,0.86899,0.86922,0.86898,0.86921,145.0,22.0,0.0,0.02763416965077525
2023-07-25 04:45:00,0.86921,0.86931,0.86913,0.86913,128.0,19.0,0.0,0.028785593386218892
2023-07-25 04:50:00,0.86913,0.86913,0.86889,0.86891,100.0,22.0,0.0,0.037996983269819165
2023-07-25 04:55:00,0.86891,0.86905,0.86888,0.86903,166.0,22.0,0.0,0.052965491830650434
2023-07-25 05:00:00,0.86903,0.86912,0.86884,0.86909,183.0,20.0,0.0,0.07944823774596926
2023-07-25 05:05:00,0.8691,0.86912,0.86898,0.86907,137.0,22.0,0.0,0.07714539027508198
2023-07-25 05:10:00,0.86908,0.86921,0.86906,0.8691,102.0,21.0,0.0,0.09326532257135689
2023-07-25 05:15:00,0.86909,0.86911,0.86896,0.86897,64.0,21.0,0.0,0.10477955992584445
2023-07-25 05:20:00,0.86895,0.86897,0.86881,0.86884,123.0,21.0,0.0,0.09902244124860066
2023-07-25 05:25:00,0.86884,0.86904,0.86883,0.86888,87.0,23.0,0.0,0.07829681401052561
2023-07-25 05:30:00,0.86888,0.86888,0.86869,0.86876,98.0,20.0,0.0,0.06908542412693813
2023-07-25 05:35:00,0.86876,0.86884,0.86869,0.86871,85.0,20.0,0.0,0.06217688171423792
2023-07-25 05:40:00,0.86872,0.86877,0.86865,0.8687,51.0,22.0,0.0,0.058722610507894214
2023-07-25 05:45:00,0.8687,0.86873,0.86855,0.86857,71.0,23.0,0.0,0.06217688171423792
2023-07-25 05:50:00,0.86856,0.86856,0.86839,0.86851,99.0,22.0,0.0,0.05411691556609408
2023-07-25 05:55:00,0.86853,0.86854,0.86844,0.86849,52.0,22.0,0.0,0.05411691556609408
2023-07-25 06:00:00,0.86849,0.86865,0.86849,0.86858,72.0,22.0,0.0,0.0679340003914817
2023-07-25 06:05:00,0.86858,0.86866,0.86856,0.86864,46.0,22.0,0.0,0.07829681401052561
2023-07-25 06:10:00,0.86864,0.86866,0.86854,0.86862,69.0,20.0,0.0,0.09211389883591324
2023-07-25 06:15:00,0.86862,0.86871,0.86857,0.86857,69.0,22.0,0.0,0.02763416965077525
2023-07-25 06:20:00,0.86857,0.86867,0.86852,0.8686,84.0,21.0,0.0,0.11399094980944471
2023-07-25 06:25:00,0.8686,0.86877,0.86859,0.86875,61.0,20.0,0.0,0.05181406809520679
2023-07-25 06:30:00,0.8688,0.86883,0.86874,0.86875,66.0,22.0,0.0,0.07714539027508198
2023-07-25 06:35:00,0.86874,0.86881,0.86867,0.8687,88.0,22.0,0.0,0.025331322179875184
2023-07-25 06:40:00,0.8687,0.86872,0.8686,0.86863,95.0,23.0,0.0,0.04029983074070645
2023-07-25 06:45:00,0.86862,0.86871,0.86862,0.86868,72.0,24.0,0.0,-0.014968508560831269
2023-07-25 06:50:00,0.86868,0.86868,0.86857,0.86862,61.0,22.0,0.0,-0.0552683393015505
2023-07-25 06:55:00,0.86862,0.86866,0.86855,0.86865,42.0,21.0,0.0,-0.02763416965077525
2023-07-25 07:00:00,0.86865,0.86868,0.86862,0.86862,71.0,21.0,0.0,-0.057571186772437784
2023-07-25 07:05:00,0.86862,0.8687,0.86855,0.8687,25.0,21.0,0.0,-0.07944823774596926
2023-07-25 07:10:00,0.8687,0.86882,0.86867,0.86871,35.0,23.0,0.0,-0.05411691556609408
2023-07-25 07:15:00,0.86869,0.86884,0.86869,0.86874,50.0,21.0,0.0,-0.08520535642321304
2023-07-25 07:20:00,0.86874,0.86879,0.86869,0.86873,52.0,23.0,0.0,-0.02993701712167532
2023-07-25 07:25:00,0.86874,0.86877,0.8687,0.86874,32.0,21.0,0.0,-0.034542712063462676
2023-07-25 07:30:00,0.86874,0.86882,0.86872,0.86882,18.0,22.0,0.0,-0.07138827159782542
2023-07-25 07:35:00,0.86882,0.86895,0.86882,0.86895,39.0,22.0,0.0,-0.049511220624293945
2023-07-25 07:40:00,0.86895,0.8692,0.86895,0.86918,38.0,21.0,0.0,-0.05411691556609408
2023-07-25 07:45:00,0.86918,0.8692,0.86916,0.86916,17.0,24.0,0.0,-0.052965491830650434
2023-07-25 07:50:00,0.86916,0.86932,0.86916,0.8693,28.0,24.0,0.0,-0.08750820389411311
2023-07-25 07:55:00,0.86929,0.8694,0.86928,0.8694,58.0,22.0,0.0,-0.08059966148142568
2023-07-25 08:00:00,0.8694,0.86943,0.86929,0.86935,104.0,22.0,0.0,-0.058722610507894214
2023-07-25 08:05:00,0.86934,0.86939,0.8691,0.86917,80.0,24.0,0.0,-0.0840539326877694
2023-07-25 08:10:00,0.86917,0.86918,0.86909,0.86909,68.0,23.0,0.0,-0.0552683393015505
2023-07-25 08:15:00,0.86909,0.86916,0.869,0.86903,78.0,22.0,0.0,-0.04490552568250659
2023-07-25 08:20:00,0.86902,0.86905,0.86896,0.869,67.0,23.0,0.0,0.08290250895232576
2023-07-25 08:25:00,0.86901,0.8691,0.869,0.86903,59.0,23.0,0.0,0.08750820389411311
2023-07-25 08:30:00,0.86903,0.86903,0.86883,0.86896,107.0,24.0,0.0,0.09326532257135689
2023-07-25 08:35:00,0.86896,0.86902,0.86887,0.86896,116.0,22.0,0.0,0.11399094980944471
2023-07-25 08:40:00,0.86896,0.8691,0.86895,0.86908,98.0,23.0,0.0,0.10247671245495717
2023-07-25 08:45:00,0.86907,0.86919,0.86902,0.86917,111.0,22.0,0.0,0.057571186772450565
2023-07-25 08:50:00,0.86919,0.8695,0.86916,0.86929,229.0,20.0,0.0,0.006908542412700204
2023-07-25 08:55:00,0.8693,0.8693,0.86866,0.86873,299.0,20.0,0.0,-0.019574203502631404
2023-07-25 09:00:00,0.86873,0.86951,0.86866,0.86948,496.0,19.0,0.0,-0.006908542412687421
2023-07-25 09:05:00,0.86948,0.86951,0.86883,0.86894,301.0,19.0,0.0,-0.024179898444418757
2023-07-25 09:10:00,0.86893,0.86929,0.86865,0.86916,293.0,18.0,0.0,-0.06102545797879428
2023-07-25 09:15:00,0.86916,0.86921,0.86867,0.86871,177.0,17.0,0.0,-0.06217688171423792
2023-07-25 09:20:00,0.86871,0.86885,0.86866,0.86884,161.0,21.0,0.0,-0.009217226997267092
2023-07-25 09:25:00,0.86883,0.86887,0.86834,0.86836,197.0,16.0,0.0,0.0
2023-07-25 09:30:00,0.86838,0.86843,0.868,0.86801,378.0,18.0,0.0,0.01613014724519183
2023-07-25 09:35:00,0.86802,0.86827,0.86787,0.86825,196.0,21.0,0.0,-0.0011521533746647824
2023-07-25 09:40:00,0.86823,0.86826,0.86784,0.86799,228.0,20.0,0.0,0.014977993870539838
2023-07-25 09:45:00,0.868,0.86814,0.8677,0.8678,213.0,19.0,0.0,0.05069474848491784
2023-07-25 09:50:00,0.86777,0.86802,0.86773,0.86802,114.0,17.0,0.0,0.0818028896006623
2023-07-25 09:55:00,0.86803,0.86803,0.86748,0.86775,256.0,20.0,0.0,0.0921722699725686
2023-07-25 10:00:00,0.86775,0.8683,0.86775,0.86823,313.0,19.0,0.0,0.1371062515842009
2023-07-25 10:05:00,0.86823,0.86839,0.86801,0.86819,299.0,19.0,0.0,0.13249763808558013
2023-07-25 10:10:00,0.86819,0.86836,0.8678,0.86787,296.0,20.0,0.0,0.14056271170818244
2023-07-25 10:15:00,0.86787,0.8682,0.86781,0.86806,265.0,22.0,0.0,0.16936654607461016
2023-07-25 10:20:00,0.86805,0.86822,0.86795,0.86802,239.0,22.0,0.0,0.183192386570498
2023-07-25 10:25:00,0.86801,0.86814,0.86766,0.86803,228.0,18.0,0.0,0.18549669331981478
2023-07-25 10:30:00,0.86803,0.86804,0.86762,0.86773,258.0,21.0,0.0,0.1647579325759766
2023-07-25 10:35:00,0.86773,0.86805,0.86773,0.86779,256.0,21.0,0.0,0.17051869944926212
2023-07-25 10:40:00,0.86779,0.86805,0.86776,0.86798,312.0,20.0,0.0,0.1728230061985789
2023-07-25 10:45:00,0.86798,0.86804,0.8677,0.86776,281.0,20.0,0.0,0.17973592644652922
2023-07-25 10:50:00,0.86776,0.86807,0.86752,0.86801,256.0,20.0,0.0,0.17973592644652922
2023-07-25 10:55:00,0.868,0.86815,0.86795,0.8681,228.0,21.0,0.0,0.16821439269994537
2023-07-25 11:00:00,0.8681,0.86922,0.86797,0.86921,929.0,13.0,0.0,0.16591008595064136
2023-07-25 11:05:00,0.86922,0.86929,0.86891,0.86925,490.0,17.0,0.0,0.15899716570269107
2023-07-25 11:10:00,0.86925,0.86953,0.86913,0.8693,402.0,18.0,0.0,0.14286701845748645
2023-07-25 11:15:00,0.8693,0.8695,0.8692,0.86948,347.0,20.0,0.0,0.10599811046845643
2023-07-25 11:20:00,0.86948,0.86958,0.8692,0.86938,306.0,22.0,0.0,0.16706223932529338
2023-07-25 11:25:00,0.86939,0.86941,0.86894,0.86899,312.0,22.0,0.0,0.18664884669446674
2023-07-25 11:30:00,0.86901,0.86924,0.8685,0.86855,265.0,15.0,0.0,0.18780100006911873
2023-07-25 11:35:00,0.86854,0.86858,0.86829,0.86832,340.0,21.0,0.0,0.1739751595732309
2023-07-25 11:40:00,0.86833,0.86844,0.86815,0.86843,228.0,19.0,0.0,0.1739751595732309
2023-07-25 11:45:00,0.86843,0.86846,0.86827,0.86828,163.0,21.0,0.0,0.1924096135677523
2023-07-25 11:50:00,0.86826,0.86832,0.86784,0.86796,221.0,21.0,0.0,0.19010530681843552
2023-07-25 11:55:00,0.86796,0.86813,0.8678,0.86795,281.0,21.0,0.0,0.1555407055787223
2023-07-25 12:00:00,0.86794,0.86815,0.86781,0.86786,211.0,16.0,0.0,0.0818028896006623
2023-07-25 12:05:00,0.86785,0.86803,0.86754,0.86794,217.0,18.0,0.0,0.07834642947668075
2023-07-25 12:10:00,0.86795,0.86811,0.86792,0.86808,218.0,20.0,0.0,0.052999055234221826
2023-07-25 12:15:00,0.86811,0.86837,0.86793,0.86793,228.0,19.0,0.0,0.03917321473834677
2023-07-25 12:20:00,0.86793,0.86829,0.86786,0.86807,184.0,18.0,0.0,0.04723828836093629
2023-07-25 12:25:00,0.86808,0.86838,0.86804,0.86838,131.0,22.0,0.0,0.05991197548217215
2023-07-25 12:30:00,0.86839,0.8687,0.86834,0.86865,161.0,20.0,0.0,0.07143350922874322
2023-07-25 12:35:00,0.86863,0.86875,0.86846,0.86874,153.0,19.0,0.0,0.06452058898080569
2023-07-25 12:40:00,0.86875,0.8692,0.86874,0.86913,261.0,19.0,0.0,0.04954259511025306
2023-07-25 12:45:00,0.86909,0.86922,0.86898,0.86909,206.0,20.0,0.0,0.043781828236967524
2023-07-25 12:50:00,0.86908,0.86917,0.86881,0.86916,191.0,22.0,0.0,0.07949858285134553
2023-07-25 12:55:00,0.86916,0.86943,0.86907,0.86941,160.0,18.0,0.0,0.01728230061985661
2023-07-25 13:00:00,0.86942,0.86959,0.86929,0.86953,149.0,18.0,0.0,0.021890914118477364
2023-07-25 13:05:00,0.86953,0.86959,0.86941,0.86955,147.0,20.0,0.0,0.043781828236967524
2023-07-25 13:10:00,0.86955,0.86961,0.86937,0.86937,110.0,19.0,0.0,-0.031108141115744458
2023-07-25 13:15:00,0.86937,0.86955,0.86933,0.86942,134.0,21.0,0.0,-0.018434453994521396
2023-07-25 13:20:00,0.86941,0.86953,0.86936,0.86944,92.0,21.0,0.0,0.01728230061985661
2023-07-25 13:25:00,0.86944,0.86954,0.86941,0.8695,81.0,21.0,0.0,0.018434453994508604
2023-07-25 13:30:00,0.8695,0.86951,0.86945,0.8695,25.0,18.0,0.0,0.13249763808558013
2023-07-25 13:35:00,0.8695,0.86955,0.86936,0.8694,167.0,16.0,0.0,0.10484595709380445
2023-07-25 13:40:00,0.8694,0.86946,0.86937,0.86938,88.0,17.0,0.0,0.11521533746572353
2023-07-25 13:45:00,0.8694,0.86942,0.86925,0.86932,349.0,14.0,0.0,0.11521533746572353
2023-07-25 13:50:00,0.86931,0.86936,0.86905,0.86918,528.0,15.0,0.0,0.062216282231488916
2023-07-25 13:55:00,0.86918,0.86925,0.86882,0.86886,376.0,13.0,0.0,0.05069474848491784
2023-07-25 14:00:00,0.86886,0.8695,0.86886,0.86939,342.0,19.0,0.0,0.018434453994508604
2023-07-25 14:05:00,0.86938,0.86956,0.86937,0.86956,118.0,19.0,0.0,-0.017282300619869403
2023-07-25 14:10:00,0.86956,0.86958,0.86945,0.86957,227.0,18.0,0.0,0.05645551535820338
2023-07-25 14:15:00,0.86955,0.86957,0.86928,0.86945,205.0,16.0,0.0,-0.009217226997267092
2023-07-25 14:20:00,0.86947,0.86959,0.86942,0.86945,448.0,20.0,0.0,0.02419522086779414
2023-07-25 14:25:00,0.86946,0.86967,0.86945,0.86961,167.0,19.0,0.0,0.011521533746571075
2023-07-25 14:30:00,0.86961,0.86962,0.86949,0.86959,198.0,20.0,0.0,-0.03456460123972602
2023-07-25 14:35:00,0.86959,0.86963,0.86923,0.86929,135.0,20.0,0.0,-0.08065073622601031
2023-07-25 14:40:00,0.86929,0.86929,0.8686,0.86865,247.0,10.0,0.0,-0.08065073622601031
2023-07-25 14:45:00,0.86868,0.86897,0.86861,0.86862,258.0,19.0,0.0,-0.03456460123972602
2023-07-25 14:50:00,0.86863,0.86899,0.86836,0.8684,280.0,14.0,0.0,0.0023043067493039816
2023-07-25 14:55:00,0.8684,0.86907,0.86825,0.86828,361.0,6.0,0.0,-0.09678088347121494
2023-07-25 15:00:00,0.86828,0.86842,0.86801,0.86835,365.0,15.0,0.0,-0.13941055833353047
2023-07-25 15:05:00,0.86836,0.86846,0.8682,0.86846,310.0,19.0,0.0,-0.146323478581468
2023-07-25 15:10:00,0.86846,0.86864,0.86836,0.86856,230.0,16.0,0.0,-0.20393114731433615
2023-07-25 15:15:00,0.86857,0.86858,0.86826,0.8685,193.0,20.0,0.0,-0.24080005530336615
2023-07-25 15:20:00,0.86849,0.86852,0.86817,0.86837,199.0,20.0,0.0,-0.018478737902194117
