time,open,high,low,close,tick_volume,spread,real_volume,change,timeused
2023-08-28 01:24:00,1915.17,1915.28,1914.55,1914.75,196.0,20.0,0.0,-0.0020000000000004545,2023-08-28 02:00:00
2023-08-28 01:36:00,1914.77,1915.05,1914.58,1914.8,178.0,20.0,0.0,0.00029999999999972713,2023-08-28 02:00:00
2023-08-28 01:48:00,1914.8,1914.96,1914.51,1914.77,150.0,22.0,0.0,-0.0009999999999990906,2023-08-28 02:30:00
2023-08-28 02:00:00,1914.8,1916.01,1914.8,1915.28,508.0,20.0,0.0,0.0,2023-08-28 02:30:00
2023-08-28 02:12:00,1915.28,1916.0,1915.23,1915.35,347.0,22.0,0.0,-0.003999999999998636,2023-08-28 03:00:00
2023-08-28 02:24:00,1915.35,1915.73,1915.25,1915.58,284.0,20.0,0.0,0.00030000000000200087,2023-08-28 03:00:00
2023-08-28 02:36:00,1915.58,1915.61,1914.5,1914.88,392.0,21.0,0.0,-0.0003999999999996362,2023-08-28 03:00:00
2023-08-28 02:48:00,1914.88,1915.21,1914.21,1914.98,433.0,13.0,0.0,0.006499999999998635,2023-08-28 03:30:00
2023-08-28 03:00:00,1914.98,1915.69,1914.5,1915.46,691.0,21.0,0.0,0.0,2023-08-28 03:30:00
2023-08-28 03:12:00,1915.46,1915.9,1915.41,1915.89,533.0,25.0,0.0,-0.005399999999999636,2023-08-28 04:00:00
2023-08-28 03:24:00,1915.89,1916.27,1915.58,1915.82,465.0,21.0,0.0,-0.0006999999999993633,2023-08-28 04:00:00
2023-08-28 03:36:00,1915.82,1916.31,1915.49,1916.29,373.0,23.0,0.0,-0.008199999999999364,2023-08-28 04:00:00
2023-08-28 03:48:00,1916.29,1916.54,1915.51,1915.64,508.0,21.0,0.0,-0.0004999999999995453,2023-08-28 04:30:00
2023-08-28 04:00:00,1915.64,1916.78,1915.44,1916.45,1227.0,20.0,0.0,0.0,2023-08-28 04:30:00
2023-08-28 04:12:00,1916.45,1916.99,1915.39,1916.92,1186.0,18.0,0.0,0.0025999999999999092,2023-08-28 05:00:00
2023-08-28 04:24:00,1916.9,1917.29,1915.51,1916.17,1293.0,22.0,0.0,-0.0011999999999989085,2023-08-28 05:00:00
2023-08-28 04:36:00,1916.17,1916.3,1915.32,1915.39,1001.0,21.0,0.0,0.0020000000000004545,2023-08-28 05:00:00
2023-08-28 04:48:00,1915.39,1915.86,1915.13,1915.44,821.0,20.0,0.0,0.004600000000000364,2023-08-28 05:30:00
2023-08-28 05:00:00,1915.44,1915.91,1914.98,1915.77,851.0,22.0,0.0,0.0001999999999998181,2023-08-28 05:30:00
2023-08-28 05:12:00,1915.77,1915.92,1915.04,1915.39,471.0,22.0,0.0,-0.0034000000000014552,2023-08-28 06:00:00
2023-08-28 05:24:00,1915.39,1915.91,1915.3,1915.71,571.0,25.0,0.0,-0.0010000000000013642,2023-08-28 06:00:00
2023-08-28 05:36:00,1915.71,1916.11,1915.67,1915.81,461.0,24.0,0.0,0.00029999999999972713,2023-08-28 06:00:00
2023-08-28 05:48:00,1915.83,1915.85,1915.06,1915.37,451.0,23.0,0.0,-0.0015000000000009095,2023-08-28 06:30:00
2023-08-28 06:00:00,1915.35,1915.93,1915.23,1915.55,406.0,21.0,0.0,9.999999999990905e-05,2023-08-28 06:30:00
2023-08-28 06:12:00,1915.55,1916.04,1915.25,1915.79,478.0,22.0,0.0,0.008799999999998817,2023-08-28 07:00:00
2023-08-28 06:24:00,1915.79,1916.06,1915.54,1915.92,393.0,16.0,0.0,0.0036999999999989086,2023-08-28 07:00:00
2023-08-28 06:36:00,1915.92,1916.9,1915.81,1916.0,493.0,12.0,0.0,0.0011999999999989085,2023-08-28 07:00:00
2023-08-28 06:48:00,1916.0,1916.37,1915.86,1916.16,298.0,27.0,0.0,-0.0009999999999990906,2023-08-28 07:30:00
2023-08-28 07:00:00,1916.15,1916.68,1915.93,1916.01,320.0,19.0,0.0,0.0,2023-08-28 07:30:00
2023-08-28 07:12:00,1916.01,1916.21,1915.32,1915.5,451.0,21.0,0.0,-0.010799999999999272,2023-08-28 08:00:00
2023-08-28 07:24:00,1915.48,1915.52,1914.63,1915.25,507.0,15.0,0.0,-0.0031999999999993635,2023-08-28 08:00:00
2023-08-28 07:36:00,1915.23,1915.46,1914.78,1915.42,288.0,21.0,0.0,0.0004999999999995453,2023-08-28 08:00:00
2023-08-28 07:48:00,1915.43,1915.61,1915.2,1915.52,237.0,22.0,0.0,0.006100000000001274,2023-08-28 08:30:00
2023-08-28 08:00:00,1915.52,1915.88,1915.07,1915.69,490.0,23.0,0.0,0.0001999999999998181,2023-08-28 08:30:00
2023-08-28 08:12:00,1915.68,1916.53,1915.54,1916.45,523.0,19.0,0.0,-0.0021000000000003637,2023-08-28 09:00:00
2023-08-28 08:24:00,1916.48,1917.5,1916.41,1916.82,1002.0,17.0,0.0,0.0010000000000013642,2023-08-28 09:00:00
2023-08-28 08:36:00,1916.82,1916.88,1915.96,1916.13,587.0,22.0,0.0,0.0030999999999994543,2023-08-28 09:00:00
2023-08-28 08:48:00,1916.13,1916.25,1915.31,1915.54,544.0,21.0,0.0,0.0032000000000016373,2023-08-28 09:30:00
2023-08-28 09:00:00,1915.52,1917.12,1915.52,1916.83,649.0,18.0,0.0,0.0,2023-08-28 09:30:00
2023-08-28 09:12:00,1916.83,1917.68,1916.79,1917.14,734.0,10.0,0.0,-0.005499999999999545,2023-08-28 10:00:00
2023-08-28 09:24:00,1917.14,1917.38,1916.55,1917.35,730.0,20.0,0.0,-0.008199999999999364,2023-08-28 10:00:00
2023-08-28 09:36:00,1917.35,1917.46,1915.65,1916.15,925.0,17.0,0.0,0.0021000000000003637,2023-08-28 10:00:00
2023-08-28 09:48:00,1916.15,1916.27,1915.65,1915.83,552.0,20.0,0.0,0.003999999999998636,2023-08-28 10:30:00
2023-08-28 10:00:00,1915.83,1916.29,1914.66,1914.68,667.0,23.0,0.0,0.0,2023-08-28 10:30:00
2023-08-28 10:12:00,1914.69,1915.97,1914.29,1914.41,819.0,17.0,0.0,0.005399999999999636,2023-08-28 11:00:00
2023-08-28 10:24:00,1914.41,1915.76,1914.4,1915.44,679.0,17.0,0.0,0.00029999999999972713,2023-08-28 11:00:00
2023-08-28 10:36:00,1915.44,1915.56,1914.69,1914.81,651.0,20.0,0.0,-0.0010000000000013642,2023-08-28 11:00:00
2023-08-28 10:48:00,1914.81,1915.08,1914.26,1914.41,539.0,20.0,0.0,-0.0030999999999994543,2023-08-28 11:30:00
2023-08-28 11:00:00,1914.41,1914.69,1913.39,1914.47,818.0,16.0,0.0,0.0,2023-08-28 11:30:00
2023-08-28 11:12:00,1914.48,1914.71,1913.7,1913.96,668.0,16.0,0.0,0.0016000000000008186,2023-08-28 12:00:00
2023-08-28 11:24:00,1913.96,1914.23,1913.57,1913.83,540.0,21.0,0.0,0.005900000000001455,2023-08-28 12:00:00
2023-08-28 11:36:00,1913.83,1915.23,1913.83,1914.25,753.0,20.0,0.0,-0.005599999999999454,2023-08-28 12:00:00
2023-08-28 11:48:00,1914.25,1914.65,1913.95,1914.56,548.0,19.0,0.0,0.0028999999999996364,2023-08-28 12:30:00
2023-08-28 12:00:00,1914.56,1915.43,1914.29,1915.0,603.0,22.0,0.0,0.0,2023-08-28 12:30:00
2023-08-28 12:12:00,1915.03,1915.67,1914.94,1915.43,529.0,22.0,0.0,0.0009999999999990906,2023-08-28 13:00:00
2023-08-28 12:24:00,1915.43,1915.57,1914.25,1914.28,589.0,22.0,0.0,-0.004300000000000637,2023-08-28 13:00:00
2023-08-28 12:36:00,1914.27,1914.35,1913.86,1914.27,526.0,20.0,0.0,0.0035999999999989994,2023-08-28 13:00:00
2023-08-28 12:48:00,1914.27,1914.42,1913.82,1913.98,494.0,17.0,0.0,-0.006999999999998181,2023-08-28 13:30:00
2023-08-28 13:00:00,1913.98,1914.58,1913.87,1914.23,773.0,17.0,0.0,0.0,2023-08-28 13:30:00
2023-08-28 13:12:00,1914.25,1914.26,1913.65,1913.7,502.0,17.0,0.0,-0.0013000000000010913,2023-08-28 14:00:00
2023-08-28 13:24:00,1913.7,1914.73,1913.69,1914.49,605.0,25.0,0.0,0.00209999999999809,2023-08-28 14:00:00
2023-08-28 13:36:00,1914.49,1914.68,1914.09,1914.41,526.0,22.0,0.0,0.00209999999999809,2023-08-28 14:00:00
2023-08-28 13:48:00,1914.41,1915.11,1914.31,1915.11,482.0,25.0,0.0,-0.0015000000000009095,2023-08-28 14:30:00
2023-08-28 14:00:00,1915.11,1915.3,1914.32,1914.5,600.0,23.0,0.0,0.0,2023-08-28 14:30:00
2023-08-28 14:12:00,1914.5,1915.25,1914.35,1914.84,533.0,21.0,0.0,0.003000000000001819,2023-08-28 15:00:00
2023-08-28 14:24:00,1914.84,1915.06,1914.5,1914.84,491.0,20.0,0.0,0.008800000000001092,2023-08-28 15:00:00
2023-08-28 14:36:00,1914.84,1915.15,1914.4,1914.53,642.0,17.0,0.0,0.007599999999999909,2023-08-28 15:00:00
2023-08-28 14:48:00,1914.53,1915.36,1914.38,1914.68,548.0,18.0,0.0,0.0013000000000010913,2023-08-28 15:30:00
2023-08-28 15:00:00,1914.68,1915.59,1914.67,1914.88,866.0,4.0,0.0,0.0,2023-08-28 15:30:00
2023-08-28 15:12:00,1914.87,1915.61,1913.42,1915.46,1186.0,15.0,0.0,,
2023-08-28 15:24:00,1915.45,1915.51,1913.31,1915.34,1658.0,8.0,0.0,,
2023-08-28 15:36:00,1915.34,1917.25,1914.45,1917.13,1595.0,16.0,0.0,,
2023-08-28 15:48:00,1917.12,1917.21,1916.09,1917.0,1175.0,14.0,0.0,,
,,,,,,,,-0.0013999999999987267,2023-08-25 01:00:00
,,,,,,,,0.00040000000000190995,2023-08-25 01:00:00
,,,,,,,,-0.0006999999999993633,2023-08-25 01:00:00
,,,,,,,,-0.0001999999999998181,2023-08-25 01:30:00
