time,open,high,low,close,tick_volume
2021-06-01 18:00:00,1903.25,1903.64,1901.73,1903.13,7069
2021-06-01 19:00:00,1903.08,1903.53,1900.55,1900.79,5735
2021-06-01 20:00:00,1900.82,1900.86,1898.8,1899.89,6455
2021-06-01 21:00:00,1899.9,1900.29,1899.15,1900.24,2634
2021-06-01 23:00:00,1899.75,1900.44,1898.46,1899.21,2096
2021-06-02 00:00:00,1899.19,1899.85,1898.24,1898.81,2378
2021-06-02 01:00:00,1898.8,1899.67,1897.65,1898.87,4238
2021-06-02 02:00:00,1898.84,1902.18,1898.08,1898.23,11493
2021-06-02 03:00:00,1898.19,1900.86,1897.98,1899.3,7861
2021-06-02 04:00:00,1899.29,1899.37,1896.07,1897.86,5653
2021-06-02 05:00:00,1897.85,1897.95,1895.98,1896.2,3003
2021-06-02 06:00:00,1896.27,1900.51,1895.13,1898.39,6570
2021-06-02 07:00:00,1898.39,1899.31,1895.07,1897.39,12080
2021-06-02 08:00:00,1897.41,1900.71,1896.83,1898.33,11641
2021-06-02 09:00:00,1898.33,1900.41,1895.62,1896.33,9750
2021-06-02 10:00:00,1896.34,1897.66,1895.3,1897.19,7865
2021-06-02 11:00:00,1897.16,1897.56,1895.6,1895.83,6481
2021-06-02 12:00:00,1895.83,1901.21,1894.3,1901.15,9387
2021-06-02 13:00:00,1901.1,1906.88,1900.76,1904.6,15161
2021-06-02 14:00:00,1904.6,1908.76,1902.95,1903.14,17603
2021-06-02 15:00:00,1903.18,1905.83,1900.47,1901.4,15594
2021-06-02 16:00:00,1901.52,1906.23,1900.91,1905.43,12218
2021-06-02 17:00:00,1905.61,1906.94,1905.32,1906.4,7512
2021-06-02 18:00:00,1906.4,1907.54,1905.46,1906.76,7625
2021-06-02 19:00:00,1906.78,1908.25,1906.77,1907.77,5663
2021-06-02 20:00:00,1907.8,1909.0,1907.21,1908.85,5467
2021-06-02 21:00:00,1908.99,1909.0,1908.0,1908.17,2311
2021-06-02 23:00:00,1907.55,1908.74,1907.55,1908.71,1175
2021-06-03 00:00:00,1908.7,1909.5,1907.4,1907.74,1608
2021-06-03 01:00:00,1907.74,1908.41,1907.29,1908.27,2665
2021-06-03 02:00:00,1908.27,1909.54,1905.52,1907.88,9048
2021-06-03 03:00:00,1907.83,1908.31,1904.34,1905.72,7059
2021-06-03 04:00:00,1905.74,1906.04,1904.09,1904.96,4267
2021-06-03 05:00:00,1904.96,1904.96,1903.47,1903.62,2433
2021-06-03 06:00:00,1903.61,1904.05,1900.45,1901.46,7750
2021-06-03 07:00:00,1901.47,1902.14,1895.4,1897.41,12526
2021-06-03 08:00:00,1897.37,1897.89,1890.61,1893.63,11238
2021-06-03 09:00:00,1893.6,1895.35,1891.9,1894.22,9850
2021-06-03 10:00:00,1894.2,1894.94,1892.04,1893.02,7659
2021-06-03 11:00:00,1893.02,1898.09,1892.85,1894.08,10926
2021-06-03 12:00:00,1894.08,1895.78,1891.62,1892.49,12058
2021-06-03 13:00:00,1892.49,1894.07,1882.05,1882.14,22035
2021-06-03 14:00:00,1882.15,1883.68,1865.26,1867.74,26833
2021-06-03 15:00:00,1867.7,1873.68,1865.38,1870.97,21904
2021-06-03 16:00:00,1870.96,1873.32,1868.4,1869.35,16030
2021-06-03 17:00:00,1869.32,1871.31,1868.34,1870.92,11157
2021-06-03 18:00:00,1870.93,1872.69,1870.21,1872.68,10310
2021-06-03 19:00:00,1872.66,1874.02,1871.92,1872.29,8103
2021-06-03 20:00:00,1872.29,1873.16,1870.92,1871.38,6746
2021-06-03 21:00:00,1871.4,1871.47,1870.32,1870.4,2534
2021-06-03 23:00:00,1870.8,1871.62,1870.72,1871.57,1861
2021-06-04 00:00:00,1871.58,1872.03,1870.76,1870.88,2114
2021-06-04 01:00:00,1870.89,1871.58,1868.62,1869.31,7972
2021-06-04 02:00:00,1869.32,1871.96,1855.87,1859.69,14800
2021-06-04 03:00:00,1859.73,1867.37,1859.34,1866.79,11346
2021-06-04 04:00:00,1866.8,1870.9,1866.68,1870.04,7607
2021-06-04 05:00:00,1870.04,1870.67,1868.26,1868.31,4501
2021-06-04 06:00:00,1868.32,1871.12,1865.6,1866.82,9328
2021-06-04 07:00:00,1866.69,1873.64,1866.35,1872.91,12749
2021-06-04 08:00:00,1872.84,1875.05,1870.64,1871.13,11172
2021-06-04 09:00:00,1871.12,1871.41,1868.2,1869.47,8836
2021-06-04 10:00:00,1869.52,1871.28,1868.69,1870.99,6459
2021-06-04 11:00:00,1870.99,1871.93,1869.44,1870.29,7262
2021-06-04 12:00:00,1870.3,1872.17,1868.67,1871.13,7651
2021-06-04 13:00:00,1871.13,1885.94,1868.68,1884.46,21755
2021-06-04 14:00:00,1884.51,1891.68,1884.46,1891.23,22998
2021-06-04 15:00:00,1891.27,1896.13,1890.01,1893.81,17601
2021-06-04 16:00:00,1893.76,1894.59,1892.12,1893.01,11735
2021-06-04 17:00:00,1893.02,1893.16,1888.92,1889.23,8713
2021-06-04 18:00:00,1889.23,1890.15,1888.22,1890.08,6315
2021-06-04 19:00:00,1890.09,1891.7,1890.05,1891.46,6236
2021-06-04 20:00:00,1891.47,1892.13,1890.54,1891.85,4618
2021-06-04 21:00:00,1891.86,1891.95,1890.92,1891.37,1450
2021-06-06 23:00:00,1891.45,1891.46,1889.25,1889.86,2547
2021-06-07 00:00:00,1889.86,1890.25,1888.7,1889.33,1955
2021-06-07 01:00:00,1889.28,1891.67,1888.73,1890.77,5062
2021-06-07 02:00:00,1890.76,1891.79,1886.92,1887.06,11129
2021-06-07 03:00:00,1887.06,1887.6,1884.89,1887.04,7584
2021-06-07 04:00:00,1887.09,1888.65,1886.32,1887.2,6017
2021-06-07 05:00:00,1887.2,1887.47,1885.55,1885.79,3409
2021-06-07 06:00:00,1885.79,1887.25,1883.4,1883.5,7551
2021-06-07 07:00:00,1883.51,1885.21,1882.1,1884.28,9301
2021-06-07 08:00:00,1884.25,1885.0,1881.48,1884.44,10684
2021-06-07 09:00:00,1884.44,1886.38,1882.08,1884.59,8693
