time,open,high,low,close,tick_volume,HA_close,HA_open,HA_high,HA_low,CN_change,HA_change
2018-01-14 22:00:00,1336.9,1344.6,1335.9,1339.9,21958,1339.325,1330.5113724456683,1344.6,1330.5113724456683,0.21840266870110792,0.18382524820148458
2018-01-15 22:00:00,1340.2,1342.2,1331.7,1338.3,29704,1338.1,1334.9181862228343,1342.2,1331.7,-0.11941189641019004,-0.09146398372315431
2018-01-16 22:00:00,1338.4,1343.9,1326.0,1327.0,35587,1333.825,1336.509093111417,1343.9,1326.0,-0.8443547784502693,-0.31948284881547445
2018-01-17 22:00:00,1326.6,1333.0,1324.1,1327.0,37704,1327.675,1335.1670465557086,1335.1670465557086,1324.1,0.0,-0.46107997675857704
2018-01-18 22:00:00,1326.7,1337.9,1326.2,1331.5,33067,1330.5749999999998,1331.4210232778541,1337.9,1326.2,0.3391107761868877,0.21842694936636328
2018-01-20 22:00:00,1335.05,1335.69,1331.99,1334.76,2922,1334.3725,1330.998011638927,1335.69,1330.998011638927,0.24483665039429148,0.28540292730587363
2018-01-21 22:00:00,1334.6,1335.6,1328.3,1333.8,30302,1333.0749999999998,1332.6852558194635,1335.6,1328.3,-0.0719230423446939,-0.09723671613437232
2018-01-22 22:00:00,1333.6,1341.7,1331.2,1341.1,31424,1336.8999999999999,1332.8801279097315,1341.7,1331.2,0.5473084420452807,0.2869305928023589
2018-01-23 22:00:00,1341.4,1362.0,1339.4,1358.1,36807,1350.225,1334.8900639548656,1362.0,1334.8900639548656,1.267616136007755,0.9967088039494387
2018-01-24 22:00:00,1357.7,1365.9,1342.4,1348.2,48425,1353.5500000000002,1342.5575319774327,1365.9,1342.4,-0.7289595758780549,0.24625525375402418
2018-01-25 22:00:00,1346.8,1357.0,1344.4,1349.8,44944,1349.5,1348.0537659887163,1357.0,1344.4,0.11867675419076613,-0.29921318015589976
2018-01-27 22:00:00,1349.98,1351.07,1348.83,1351.07,2986,1350.2375,1348.7768829943582,1351.07,1348.7768829943582,0.0940880130389674,0.054649870322338236
2018-01-28 22:00:00,1349.7,1352.3,1337.5,1340.0,37342,1344.875,1349.507191497179,1352.3,1337.5,-0.819350588792582,-0.3971523528268141
2018-01-29 22:00:00,1340.9,1348.8,1334.3,1338.4,40245,1340.6000000000001,1347.1910957485895,1348.8,1334.3,-0.11940298507462008,-0.3178734083093123
2018-01-30 22:00:00,1338.0,1347.4,1332.6,1345.0,38697,1340.75,1343.8955478742948,1347.4,1332.6,0.4931261207411767,0.011189019841851675
2018-01-31 22:00:00,1344.7,1351.0,1337.1,1348.6,43153,1345.35,1342.3227739371473,1351.0,1337.1,0.267657992565049,0.3430915532351228
2018-02-01 22:00:00,1348.7,1350.0,1327.3,1333.0,42223,1339.75,1343.8363869685736,1350.0,1327.3,-1.156755153492504,-0.4162485598543063
2018-02-03 22:00:00,1332.27,1333.79,1329.37,1332.46,4266,1331.9724999999999,1341.7931934842868,1341.7931934842868,1329.37,-0.04051012753188024,-0.5805187534987979
2018-02-04 22:00:00,1331.7,1341.5,1328.9,1339.5,52950,1335.4,1336.8828467421433,1341.5,1328.9,0.5283460666736686,0.25732513246333816
2018-02-05 22:00:00,1339.3,1346.0,1320.1,1324.0,70727,1332.35,1336.1414233710716,1346.0,1320.1,-1.1571481896229938,-0.22839598622137047
2018-02-06 22:00:00,1324.2,1332.2,1311.2,1318.7,55124,1321.575,1334.2457116855358,1334.2457116855358,1311.2,-0.40030211480362193,-0.8087214320561312
2018-02-07 22:00:00,1317.9,1322.1,1306.9,1318.7,51979,1316.4,1327.9103558427678,1327.9103558427678,1306.9,0.0,-0.3915782305203983
2018-02-08 22:00:00,1318.5,1322.6,1311.1,1316.0,54097,1317.05,1322.155177921384,1322.6,1311.1,-0.20474709941609506,0.049377089030679396
2018-02-10 22:00:00,1314.26,1316.77,1314.05,1316.21,3374,1315.3225000000002,1319.602588960692,1319.602588960692,1314.05,0.015957446808513402,-0.1311643445578935
2018-02-11 22:00:00,1314.4,1326.7,1314.1,1322.5,30076,1319.425,1317.462544480346,1326.7,1314.1,0.47788726722939073,0.311900693556123
2018-02-12 22:00:00,1322.4,1330.9,1321.5,1329.3,35367,1326.025,1318.443772240173,1330.9,1318.443772240173,0.5141776937618113,0.5002178979479801
2018-02-13 22:00:00,1329.6,1355.5,1318.0,1350.3,59566,1338.35,1322.2343861200866,1355.5,1318.0,1.579778830963665,0.9294696555494667
2018-02-14 22:00:00,1350.2,1357.0,1348.5,1353.2,38340,1352.225,1330.2921930600432,1357.0,1330.2921930600432,0.21476708879508932,1.03672432472821
2018-02-15 22:00:00,1353.7,1361.6,1344.7,1347.1,39075,1351.775,1341.2585965300216,1361.6,1341.2585965300216,-0.4507833284067496,-0.03327848545913721
2018-02-17 22:00:00,1347.62,1349.75,1347.54,1347.96,3308,1348.2175,1346.516798265011,1349.75,1346.516798265011,0.06384084329300924,-0.2631724954226937
2018-02-18 22:00:00,1347.5,1351.2,1345.7,1346.5,19866,1347.725,1347.3671491325053,1351.2,1345.7,-0.10831181934182292,-0.0365297142337986
2018-02-19 22:00:00,1346.9,1348.2,1328.3,1329.2,42227,1338.15,1347.5460745662526,1348.2,1328.3,-1.2848124767916789,-0.7104565100446915
2018-02-20 22:00:00,1329.3,1336.1,1322.3,1324.4,42206,1328.025,1342.8480372831264,1342.8480372831264,1322.3,-0.3611194703581067,-0.7566416321040241
2018-02-21 22:00:00,1324.3,1332.2,1320.8,1332.0,34220,1327.325,1335.4365186415632,1335.4365186415632,1320.8,0.5738447598912646,-0.052709851094674076
2018-02-22 22:00:00,1331.4,1332.1,1325.7,1328.6,30028,1329.4499999999998,1331.3807593207816,1332.1,1325.7,-0.2552552552552621,0.16009643455821088
2018-02-24 22:00:00,1327.78,1329.88,1326.56,1326.95,4518,1327.7925,1330.4153796603907,1330.4153796603907,1326.56,-0.12419087761552489,-0.12467561773664299
2018-02-25 22:00:00,1327.7,1340.9,1326.5,1333.1,27331,1332.0500000000002,1329.1039398301955,1340.9,1326.5,0.4634688571536127,0.3206449802962559
2018-02-26 22:00:00,1332.6,1336.6,1313.3,1318.4,36172,1325.225,1330.5769699150978,1336.6,1313.3,-1.1026929712699587,-0.5123681543485809
2018-02-27 22:00:00,1317.7,1322.4,1315.5,1318.1,29731,1318.4250000000002,1327.9009849575489,1327.9009849575489,1315.5,-0.022754854368945834,-0.5131204135146656
2018-02-28 22:00:00,1318.8,1321.0,1302.7,1316.9,51372,1314.85,1323.1629924787744,1323.1629924787744,1302.7,-0.09104013352551538,-0.27115687278383466
2018-03-01 22:00:00,1317.1,1325.3,1315.1,1322.4,36850,1319.975,1319.0064962393872,1325.3,1315.1,0.41764750550535346,0.3897783017074191
2018-03-03 22:00:00,1323.6,1324.11,1321.07,1322.98,4486,1322.9399999999998,1319.4907481196935,1324.11,1319.4907481196935,0.04385964912280151,0.22462546639140274
2018-03-04 22:00:00,1323.5,1327.6,1317.4,1320.2,23613,1322.175,1321.2153740598467,1327.6,1317.4,-0.21013167243646713,-0.05782575173476293
2018-03-05 22:00:00,1320.1,1338.3,1319.9,1334.4,23813,1328.175,1321.6951870299233,1338.3,1319.9,1.075594606877749,0.4537977196664587
2018-03-06 22:00:00,1337.2,1340.4,1322.1,1325.3,27033,1331.25,1324.9350935149616,1340.4,1322.1,-0.6819544364508495,0.23152069569145978
2018-03-07 22:00:00,1325.1,1328.9,1318.9,1321.8,23016,1323.675,1328.0925467574807,1328.9,1318.9,-0.26409114917377197,-0.5690140845070457
2018-03-08 22:00:00,1321.6,1325.0,1312.7,1323.3,25664,1320.6499999999999,1325.8837733787404,1325.8837733787404,1312.7,0.11348161597821153,-0.22853041720966938
2018-03-10 22:00:00,1323.78,1324.13,1322.53,1322.96,2163,1323.35,1323.26688668937,1324.13,1322.53,-0.025693342401565646,0.20444478097906682
2018-03-11 22:00:00,1323.5,1324.2,1314.9,1322.9,17842,1321.375,1323.308443344685,1324.2,1314.9,-0.0045352845135110224,-0.14924245286582608
2018-03-12 22:00:00,1322.7,1328.2,1314.3,1326.2,24488,1322.85,1322.3417216723424,1328.2,1314.3,0.24945196159951274,0.1116261470059528
2018-03-13 22:00:00,1326.8,1329.9,1321.3,1324.5,21530,1325.625,1322.5958608361711,1329.9,1321.3,-0.12818579399789212,0.20977435083343474
2018-03-14 22:00:00,1323.8,1327.8,1314.8,1316.1,19138,1320.625,1324.1104304180856,1327.8,1314.8,-0.6342015855039707,-0.3771805752003772
2018-03-15 22:00:00,1316.4,1321.6,1309.5,1313.7,19598,1315.3000000000002,1322.3677152090427,1322.3677152090427,1309.5,-0.1823569637565431,-0.40321817321342684
2018-03-17 22:00:00,1313.59,1314.34,1312.67,1313.07,4211,1313.4175,1318.8338576045214,1318.8338576045214,1312.67,-0.04795615437315286,-0.14312324184597913
2018-03-18 22:00:00,1313.6,1319.5,1307.7,1316.7,19886,1314.375,1316.1256788022606,1319.5,1307.7,0.2764513696908854,0.07290141938873068
2018-03-19 22:00:00,1316.8,1318.1,1307.1,1311.1,18780,1313.2749999999999,1315.2503394011303,1318.1,1307.1,-0.42530568846359357,-0.08368996671422817
2018-03-20 22:00:00,1310.9,1336.5,1309.7,1331.9,28193,1322.25,1314.262669700565,1336.5,1309.7,1.5864541224925774,0.6834059888446926
2018-03-21 22:00:00,1332.2,1334.7,1324.7,1328.9,24125,1330.125,1318.2563348502827,1334.7,1318.2563348502827,-0.22524213529544257,0.5955757231990925
2018-03-22 22:00:00,1329.7,1350.1,1329.6,1347.0,29453,1339.1,1324.1906674251413,1350.1,1324.1906674251413,1.3620287455790434,0.6747486138520747
2018-03-24 22:00:00,1347.73,1350.84,1347.3,1348.17,7267,1348.51,1331.6453337125706,1350.84,1331.6453337125706,0.08685968819599649,0.7027107758942635
2018-03-25 22:00:00,1347.8,1355.8,1343.3,1353.2,20048,1350.025,1340.0776668562853,1355.8,1340.0776668562853,0.3730983481311683,0.1123462191604141
2018-03-26 22:00:00,1353.6,1356.7,1339.7,1344.8,22537,1348.6999999999998,1345.0513334281427,1356.7,1339.7,-0.620750812887976,-0.09814633062352719
2018-03-27 22:00:00,1344.9,1346.9,1323.3,1324.8,23337,1334.975,1346.8756667140713,1346.9,1323.3,-1.48720999405116,-1.0176466226736791
2018-03-28 22:00:00,1324.9,1328.2,1321.1,1325.1,20208,1324.825,1340.9253333570355,1340.9253333570355,1321.1,0.022644927536228453,-0.7603138635554871
2018-03-31 22:00:00,1326.03,1327.39,1324.73,1326.51,3589,1326.165,1332.8751666785179,1332.8751666785179,1324.73,0.10640706361784635,0.10114543430263757
2018-04-01 22:00:00,1326.1,1344.7,1324.7,1341.1,22223,1334.1499999999999,1329.520083339259,1344.7,1324.7,1.0998786288833042,0.6021121052056042
2018-04-02 22:00:00,1340.7,1342.4,1328.8,1332.7,25703,1336.15,1331.8350416696294,1342.4,1328.8,-0.6263515024979394,0.14990818123900818
2018-04-03 22:00:00,1332.5,1348.1,1331.4,1333.1,26653,1336.275,1333.9925208348147,1348.1,1331.4,0.03001425677195645,0.009355237061707143
2018-04-04 22:00:00,1332.8,1334.8,1322.6,1326.4,21400,1329.1499999999999,1335.1337604174073,1335.1337604174073,1322.6,-0.5025879528917424,-0.5331986305214291
2018-04-05 22:00:00,1326.9,1335.4,1319.6,1333.2,33134,1328.775,1332.1418802087037,1335.4,1319.6,0.5126658624849181,-0.02821351991872796
2018-04-07 22:00:00,1334.29,1334.69,1331.66,1332.38,8168,1333.255,1330.458440104352,1334.69,1330.458440104352,-0.06150615061505673,0.3371526405900185
2018-04-08 22:00:00,1333.6,1337.8,1326.7,1336.1,23877,1333.55,1331.8567200521761,1337.8,1326.7,0.2791996277338146,0.02212629992010871
2018-04-09 22:00:00,1336.3,1342.4,1331.0,1339.4,23739,1337.275,1332.703360026088,1342.4,1331.0,0.24698750093557234,0.27932960893855774
2018-04-10 22:00:00,1339.3,1365.1,1339.0,1353.2,30802,1349.15,1334.989180013044,1365.1,1334.989180013044,1.0303120800358334,0.8879998504421304
2018-04-11 22:00:00,1352.8,1353.1,1333.7,1334.9,30406,1343.625,1342.069590006522,1353.1,1333.7,-1.3523499852202154,-0.4095171033613824
2018-04-12 22:00:00,1335.2,1347.0,1333.0,1345.0,23833,1340.05,1342.847295003261,1347.0,1333.0,0.7566109820960303,-0.2660712624430213
2018-04-14 22:00:00,1343.86,1345.57,1340.03,1343.72,8673,1343.2949999999998,1341.4486475016306,1345.57,1340.03,-0.09516728624535113,0.24215514346478795
2018-04-15 22:00:00,1346.0,1350.4,1340.1,1345.7,23059,1345.55,1342.371823750815,1350.4,1340.1,0.14735212693120725,0.16787079532047014
2018-04-16 22:00:00,1345.6,1349.3,1337.6,1347.3,22060,1344.9499999999998,1343.9609118754074,1349.3,1337.6,0.11889722820836061,-0.04459143101335041
2018-04-17 22:00:00,1347.4,1355.5,1342.2,1349.2,22398,1348.575,1344.4554559377036,1355.5,1342.2,0.14102278631337423,0.26952674820626993
2018-04-18 22:00:00,1349.3,1354.6,1340.8,1345.4,29798,1347.525,1346.5152279688518,1354.6,1340.8,-0.28164838422768707,-0.07785996329458536
2018-04-19 22:00:00,1345.7,1346.1,1334.8,1335.4,21355,1340.5,1347.020113984426,1347.020113984426,1334.8,-0.7432733759476735,-0.5213261349511208
2018-04-21 22:00:00,1334.76,1335.32,1331.6,1332.78,6946,1333.615,1343.7600569922129,1343.7600569922129,1331.6,-0.19619589636064985,-0.5136143230138002
2018-04-22 22:00:00,1334.9,1335.4,1322.0,1324.6,22352,1329.225,1338.6875284961066,1338.6875284961066,1322.0,-0.6137547082039094,-0.3291804606276999
2018-04-23 22:00:00,1324.5,1332.5,1321.9,1330.3,22796,1327.3000000000002,1333.9562642480532,1333.9562642480532,1321.9,0.4303185867431712,-0.14482123041619946
2018-04-24 22:00:00,1330.0,1331.9,1318.7,1323.1,18552,1325.9250000000002,1330.6281321240267,1331.9,1318.7,-0.5412313012102568,-0.10359376177201836
2018-04-25 22:00:00,1323.0,1326.4,1315.1,1316.7,22750,1320.3,1328.2765660620134,1328.2765660620134,1315.1,-0.483712493386733,-0.4242321398269304
2018-04-26 22:00:00,1317.1,1325.1,1315.2,1323.1,18992,1320.125,1324.2882830310068,1325.1,1315.2,0.48606364395837043,-0.013254563356809402
2018-04-28 22:00:00,1319.74,1323.94,1315.54,1323.25,3260,1320.6174999999998,1322.2066415155034,1323.94,1315.54,0.01133701156375867,0.03730707319381394
2018-04-29 22:00:00,1323.7,1326.8,1310.1,1315.1,19178,1318.925,1321.4120707577517,1326.8,1310.1,-0.615907802758367,-0.1281597434533377
2018-04-30 22:00:00,1315.3,1316.2,1301.6,1303.6,18849,1309.175,1320.1685353788757,1320.1685353788757,1301.6,-0.8744582161052392,-0.7392383949049415
2018-05-01 22:00:00,1304.0,1313.3,1303.7,1304.6,24649,1306.4,1314.6717676894377,1314.6717676894377,1303.7,0.07671064743786438,-0.2119655508239818
2018-05-02 22:00:00,1304.7,1317.9,1304.6,1312.0,24791,1309.8,1310.535883844719,1317.9,1304.6,0.5672236700904562,0.2602571953459785
2018-05-03 22:00:00,1312.2,1315.3,1307.9,1315.0,20912,1312.6,1310.1679419223594,1315.3,1307.9,0.22865853658536583,0.2137730951290239
2018-05-05 22:00:00,1314.76,1315.31,1314.15,1314.56,2801,1314.695,1311.3839709611798,1315.31,1311.3839709611798,-0.033460076045631525,0.15960688709431872
2018-05-06 22:00:00,1315.0,1318.8,1310.1,1314.1,17134,1314.5,1313.03948548059,1318.8,1310.1,-0.03499269717624425,-0.01483233753835957
2018-05-07 22:00:00,1313.9,1317.7,1305.9,1314.3,23772,1312.95,1313.769742740295,1317.7,1305.9,0.015219541891792518,-0.11791555724609772
2018-05-08 22:00:00,1314.5,1317.3,1304.2,1312.5,22442,1312.125,1313.3598713701476,1317.3,1304.2,-0.13695503309746287,-0.06283559922312697
2018-05-09 22:00:00,1312.3,1322.8,1310.6,1321.2,23416,1316.725,1312.7424356850738,1322.8,1310.6,0.6628571428571463,0.3505763551490833
